name,value,label
SOGRGB21XXX,SOGR,Sofaer Global Research (uk) Ltd
SOPLGB21XXX,SOPL,Soditic Cbip Llp
SGSRGB21XXX,SGSR,Societe Generale Securities Services Uk Limited
QUCAGB21XXX,QUCA,Spark Venture Management Limited
NEIVGB21XXX,NEIV,Spark Investors Limited
SPSVGB21XXX,SPSV,Sparbanken Sverige Ab
SUTAGB21XXX,SUTA,Sovereign Unit Trust Managers Limited
SOCTGB21XXX,SOCT,Sovereign Capital Limited
SOCCGB21XXX,SOCC,Southcoast Capital Corporation
SOCEGB21XXX,SOCE,South China Securities (uk) Limited
SYPAGB21XXX,SYPA,South Yorkshire Pensions Authority
SPEPGB21XXX,SPEP,Soros Private Equity Partners Ltd
SOIPGB21XXX,SOIP,Sourcecap International Llp
ASTAGB21XXX,ASTA,Soros Funds Limited
SCLPGB21XXX,SCLP,Spencer Churchill Miller Private Llp
SPWIGB21XXX,SPWI,Speedwell Weather Derivatives Limited
SPEJGB21XXX,SPEJ,Speirs And Jeffrey Limited
SRTRGB21XXX,SRTR,Speedremit Worldwide Ltd.
SPVMGB21XXX,SPVM,Spectrum Venture Management Limited
SPFUGB21XXX,SPFU,Spectron Futures Limited
SPLCGB21XXX,SPLC,Spectron Energy Services Ltd
SPGEGB21XXX,SPGE,Spectron Commodities Ltd.
SPCIGB21XXX,SPCI,Spectra Capital Ltd
SQIMGB31XXX,SQIM,Square Investment Management
SSSEGB21XXX,SSSE,Ssangyong Securities Europe Ltd
SGMLGB21XXX,SGML,Square Global Markets Llp
SPRXGB21XXX,SPRX,Spreadex Limited
QUIEGB21XXX,QUIE,Spreadzero Limited
SQUAGB21XXX,SQUA,Squawker Ltd
SPEEGB21XXX,SPEE,Spread Co Limited
SPINGB21XXX,SPIN,Sporting Index Limited
SPIRGB21001,SPIR,Dw
SPIRGB21002,SPIR,Omakase
SPIRGB21LAT,SPIR,Latour
SPIRGB21XXX,SPIR,Spire Europe Limited
SPCPGB21XXX,SPCP,Spinnaker Capital Limited
SHCNGB21XXX,SHCN,Spencer House Capital Management Llp
STAFGB21001,STAF,Stafford Trading Europe Bv
STAFGB21XXX,STAF,Stafford Trading Europe Bv
PASOGB21XXX,PASO,St. Paul's Square Stockbrokers Ltd
STCNGB21XXX,STCN,Stafford Corporate Consulting Limited
QUPFGB21XXX,QUPF,St Quintin Property Finance Ltd
PAISGB21XXX,PAIS,St Paul Investment Services Ltd
JASUGB21XXX,JASU,St James's Securities Limited
JPUTGB21XXX,JPUT,St James's Place Unit Trust Group Limited
HELCGB21XXX,HELC,St Helen's Capital Plc
SSFUGB21XXX,SSFU,Ssy Futures Ltd
CLFNGB21XXX,CLFN,Stargate Capital Management Limited
STSOGB21XXX,STSO,Standard And Poor's Credit Market Services Europe Limited
STPOGB21XXX,STPO,Standard And Poor's Ltd
STNLGB21XXX,STNL,Stark Investments (uk) Llp
STIMGB21XXX,STIM,Stanhope Investment Management Ltd
STGPGB21XXX,STGP,Star General Partner Limited
STSNGB21XXX,STSN,Stapleford Asset Management Ltd
STPRGB21XXX,STPR,Stamford Partners Limited
STASGB21XXX,STAS,Stamford Associates Limited
STBUGB21XXX,STBU,Staffordshire Building Society
STMTGB21XXX,STMT,Steel Mont Trading Ltd
STAOGB21XXX,STAO,Statoil (uk) Limited
SSWLGB21XXX,SSWL,State Street Wms London
SLITGB21XXX,SLIT,Standard Life Investments (mutual Funds) Limited
SSSUGB21XXX,SSSU,State Street Securities Europe Ltd
STSUGB21XXX,STSU,State Street Trustees Limited
SBOSGBA1XXX,SBOS,State Street Corporation
SBOSGBL1XXX,SBOS,State Street Global Markets International Limited
STGDGB21XXX,STGD,State St Global Advisors Uk Limited
STIEGB21XXX,STIE,Starmark Trading Limited
STBRGB21XXX,STBR,Sterling Brokers Ltd
STEHGB21XXX,STEH,Stephens Inc
STGAGB21XXX,STGA,Stenham Advisors Plc
STAPGB21XXX,STAP,Stratcap Limited
STHLGB2LXXX,STHL,Stemcor Holdings Limited
STPTGB21XXX,STPT,Strand Partners Limited
STSLGB21XXX,STSL,Stormharbour Securities Llp
SAVPGB21XXX,SAVP,Stormharbour Alternative Investments Llp
STREGB21XXX,STRE,Stockcube Research Limited
SHNPGB21XXX,SHNP,"Stone Harbor Investment Partners (uk), Llp"
STBOGB21XXX,STBO,Stocktrade Broking Ltd
WISKGB21XXX,WISK,Stocktrade Broking Limited
STCKGB21XXX,STCK,Stocktrade
STCEGB21XXX,STCE,Stockacademy Ltd
STIHGB21XXX,STIH,Stirling Hendry And Co.
STNOGB21XXX,STNO,Stifel Nicolaus Europe Limited
STEVGB21XXX,STEV,Stevenson And Barrs
SEARGB21XXX,SEAR,Sterling Isa Managers Limited
SIUTGB21XXX,SIUT,Stewart Ivory Unit Trust Managers Ltd
STPFGB21XXX,STPF,Steven Paul Flashman
STVEGB21XXX,STVE,Sturgeon Ventures Llp
STCLGB21XXX,STCL,Stretton Consulting
STNAGB21XXX,STNA,Sts Financial Limited
FORLGB21XXX,FORL,Strenuus Capital Ltd
SUBLGB21XXX,SUBL,Sunrise Broker Llp
STNVGB21PRN,STNV,Principal
STNVGB21XXX,STNV,Straumur-burduras Investment Bk Hf
STCSGB21XXX,STCS,Strategic Capital Services Ltd
SGESGB31XXX,SGES,Sungard Global Execution Services Limited (sges Trading
SUSUGB21XXX,SUSU,Sunkyong Securities Europe Ltd
SGESGB2LXXX,SGES,Sungard Global Execution Services Limited
SUCMGB21XXX,SUCM,Sundt And Company Limited
EOTRGB21XXX,EOTR,Sun Trading International Limited
SLCUGB21XXX,SLCU,Sun Life Of Canada Unit Managers Ltd
SLIMGB21XXX,SLIM,Sun Life Investment Management Services
SUAVGB21XXX,SUAV,Sun Alliance Investment Management
SHKLGB21XXX,SHKL,Sun Hung Kai Securities (u.k.) Limited
SUCRGB21XXX,SUCR,Sun Global Investments Limited
MMIIGB21XXX,MMII,Sumitomo Mitsui Asset Management (london) Limited
SCGCGB2LXXX,SCGC,Sumitomo Corporation Global Commodities Ltd
SUFNGB21XXX,SUFN,Sucden Financial Limited
SBSCGB21XXX,SBSC,Swansea Building Society
AUTGGB21XXX,AUTG,Sw (no. 6) Limited
TTFTGB21XXX,TTFT,Swardgreen Limited
SVAMGB21XXX,SVAM,Svm Asset Management Limited
SVIMGB21XXX,SVIM,Svg Investment Managers
SVSCGB21ISA,SVSC,Svs Online Isa
SVSCGB21ONL,SVSC,Svs Online Dealing
SVSCGB21XXX,SVSC,Svs Securities Plc
SUTEGB21XXX,SUTE,Sutherlands Ltd
SPIAGB21XXX,SPIA,Sussex Place Ventures Limited
SUFUGB21XXX,SUFU,Sussex Futures Ltd
SULAGB21XXX,SULA,Susan Lloyd And Associates
SVASGB21XXX,SVAS,Sva Ltd
SCGLGB21XXX,SCGL,Swordfish Capital Management Llp
SWITGB21XXX,SWIT,Swithen Ltd
SWISGB2LXXX,SWIS,Swisscanto Funds Centre Limited
SWCMGB2LREA,SWCM,Swiss Re Capital Markets Ltd
SWCMGB2LXXX,SWCM,Swiss Re Capital Markets Ltd
SWREGB21XXX,SWRE,Swiss Reinsurance Company Uk Limited
SWICGB21XXX,SWIC,Swiss Investment Corporation Ltd
SWFCGB21XXX,SWFC,Swiss Finance Corporation Limited
SWFNGB21XXX,SWFN,Swip Fund Management Limited
SWFEGB21XXX,SWFE,Swiss Financial Services (uk) Ltd
TAGMGB21XXX,TAGM,Tactical Global Management (uk) Limited
RFAMGB21XXX,RFAM,T.rowe Price Global Asset Management Limited
TCALGB21XXX,TCAL,Taconic Capital Advisors Uk Llp
TUFUGB21XXX,TUFU,T U Fund Managers Limited
RPGIGB21XXX,RPGI,T.rowe Price Global Investment Services Limited
WILAGB21XXX,WILA,T B Williamson Ltd
BAUAGB21XXX,BAUA,T Bailey Fund Managers Ltd
BAANGB21XXX,BAAN,T Bailey Asset Management Ltd
SYNFGBN1XXX,SYNF,Synergy Financial Systems Limited
SYADGB21XXX,SYAD,Syndicate Administration Ltd
SYFIGB21XXX,SYFI,Sydmor Finance (uk) Limited
TASUGB21XXX,TASU,Tangible Securities Limited
TASOGB21XXX,TASO,Talos Uk
TAEEGB21XXX,TAEE,Talos Securities Limited
TASCGB21XXX,TASC,Taib Securities Limited
TATDGB21XXX,TATD,Talisman Trading Ltd
TALOGB21XXX,TALO,Talorcan Plc
TAEUGB21XXX,TAEU,Talheiyo Europe Limited
TAFNGB21XXX,TAFN,Takugin Finance International Ltd
TAOSGB21XXX,TAOS,Tai Fook Securities (uk) Limited
TAVSGB21XXX,TAVS,Tavira Securities Limited
TAIGGB21XXX,TAIG,Taurus Investment Management Ltd
THSAGB21XXX,THSA,Taube Hodson Stonex Partners Unit Trust Managementcompany Limited
JRIMGB21XXX,JRIM,Taube Hodson Stonex Partners (uk) Limited
THSPGB2LXXX,THSP,Taube Hodson Stonex Partners Llp
TAMNGB21XXX,TAMN,Tass Management Ltd
TLIFGB21XXX,TLIF,Tate And Lyle International Finance Plc
TAIAGB21XXX,TAIA,Tass Investment Research Ltd
TACMGB21XXX,TACM,Target Capital Management Ltd
TAFTGB21XXX,TAFT,Tardivat Futures Ltd0
ESCMGB21XXX,ESCM,Tarchon Capital Services Limited
TEIMGB21XXX,TEIM,Teachers Investment Management Limited
TGREGB21LMM,TGRE,Market Making Business
TGREGB21XXX,TGRE,Teathers Limited
TEACGB21XXX,TEAC,Teachers Building Society
DRWRGB21XXX,DRWR,Tdwcs Llp
SEEIGB21XXX,SEEI,Td Securities Ltd
EUOPGB31XXX,EUOP,Td Bank Europe
WISDGB21XXX,WISD,Td Waterhouse Investor Services (uk) Limited
ACADGB21XXX,ACAD,Td Asset Management Ltd
TYIMGB21XXX,TYIM,Taylor Young Investment Management Ltd
TPFIGB21XXX,TPFI,Tesco Personal Finance Investments Ltd
TERLGB21XXX,TERL,Terium Llp
TEPIGB21XXX,TEPI,Tesco Pension Investment
TELNGB21XXX,TELN,Temple Lock Investments Limited
TEOFGB21XXX,TEOF,Tellurian Commodities Fund
TESDGB21XXX,TESD,Templeman Securities Limited
TEROGB21XXX,TERO,Telegraph Road Ltd
TRTLGB21XXX,TRTL,Thames River Capital Llp
TEMAGB21XXX,TEMA,Technical Market Analysis Ltd
TECUGB21XXX,TECU,Tech-fund Ltd
THRCGB21XXX,THRC,Thames River Capital (uk) Limited
THBSGB21XXX,THBS,Thames Broking Services Limited
THATGB21XXX,THAT,Thales Trading Uk Limited
TECSGB21XXX,TECS,Technomark Consulting Services Limited
FABVGB21XXX,FABV,Tgc Ventures Limited
TEAGGB21XXX,TEAG,Tg Teather Greenwood
TFICGB21XXX,TFIC,Tfs-icap Ltd
TPGEGB21XXX,TPGE,Texas Pacific Group (europe) Ltd
TFDEGB2LXXX,TFDE,Tfs Derivatives Ltd
EFGEGB21XXX,EFGE,Tethys Advisors Limited
CAORGB21XXX,CAOR,The Cadmus Organisation Limited
BUEXGB21XXX,BUEX,The Business Exchange Ltd
CAYRGB21XXX,CAYR,The Cambridge Strategy
BLNDGB2LXXX,BLND,The British Land Company Plc
UTMLGB21XXX,UTML,The 140 Unit Trust Managers Ltd
RNYSGB21XXX,RNYS,The Bank Of New York Capital Markets Ltd
NYTDGB21XXX,NYTD,The Bank Of New York Trust And Depositary Company Limited
NEYEGB21XXX,NEYE,The Bank Of New York Mellon (international) Limited
TBPLGB21XXX,TBPL,Thayer Brook Partners Llp
TRMPGB21XXX,TRMP,Thames River Multi-captial Llp
IMGTGB21XXX,IMGT,The 140 Investment Managers Ltd
LASOGB21XXX,LASO,The Link Asset And Securities Co Ltd
KECIGB21XXX,KECI,The Kessler Companies International Ltd
HEGRGB21XXX,HEGR,The Helios Group London
EGPCGB21XXX,EGPC,The Ecu Group Plc
TCCLGB22XXX,TCCL,The Currency Cloud Limited
CHORGB21XXX,CHOR,The Chorley And District Building Society
EXEPGB21XXX,EXEP,The Exeter Practice Limited
CIDMGB21XXX,CIDM,The Children's Investment Fund Management (uk) Llp
CAPHGB21XXX,CAPH,The Capital Partnership (u.k.) Limited
RBOSGB22EQT,RBOS,Equities Dept
RBOSGB22ESP,RBOS,Securitised Products
RBOSGB22XXX,RBOS,The Royal Bank Of Scotland N.v. London
ABNAGB22JSI,ABNA,Gcm Settlement
ABNAGB2PSET,ABNA,Derivatives
ABNAGB21VOC,ABNA,Vocalink Liquidity Bridge
MABSGB21XXX,MABS,The Mansfield Building Society
NOCUGB2LXXX,NOCU,"The Norinchukin Bank, London Branch"
NEFPGB21XXX,NEFP,The Newton Follis Partnership Limited
LCHLGB2XDMP,LCHL,"The London Clearing House Limited Aldgate House, 3rd Floor"
CONFGB31XXX,CONF,The Mortgage Works (uk) Plc
MVALGB21XXX,MVAL,The Manifest Voting Agency Ltd
XLMEGB21XXX,XLME,The London Metal Exchange Limited
UVFMGB21XXX,UVFM,The University Of Manchester Venture Fund Management Limited
TCPLGB21XXX,TCPL,The Trinity Column Partners Llp
TRGOGB21XXX,TRGO,The Transportation Group (uk) Limited
SUACGB21XXX,SUAC,The Sunrise Asset Company Limited
JAPAGB21XXX,JAPA,The St James Partnership
SILAGB2LMSU,SILA,Market Services Unit
SHRPGB21XXX,SHRP,The Share Republic.com Limited
SGELGB21XXX,SGEL,The Seaport Group Europe Llp
THSBGB21XXX,THSB,The Savings Bank Limited
THMIGB21XXX,THMI,Thomas Miller Investment Ltd.
THNFGB21XXX,THNF,Thinkfolio
THOGGB21XXX,THOG,Thomas Grant And Company Limited
THTEGB21XXX,THTE,Think Trade Europe Limited
TUTGGB21XXX,TUTG,Thesis Unit Trust Management Limited
THCFGB21XXX,THCF,Thesis Corporate Finance Limited
THAMGB21XXX,THAM,Thesis Asset Management Plc
THEPGB21XXX,THEP,Thepeoplesdata.com Limited
TUTMGB21XXX,TUTM,Thornhill Unit Trust Managers Limited
THIMGB21XXX,THIM,Themis Investment Management Limited
THSEGB21XXX,THSE,Theisen Securities Limited
WEIRGB3LXXX,WEIR,The Weir Group Plc
THIAGB21XXX,THIA,Thornhill Investment Management Limited
REUTGB21XXX,REUT,Thomson Reuters
THPGGB21XXX,THPG,Thomas Pierpont Grose
THFSGB21XXX,THFS,Thomson Financial Services Ltd.
IBESGB21XXX,IBES,Thomson Financial Investor Limited
THCAGB21XXX,THCA,Thompson Clive And Partners Limited
TWPIGB21XXX,TWPI,Thomas Weisel Partners International Limited
THSSGB21XXX,THSS,Thomas R. Van Oss
TIEEGB21XXX,TIEE,Tibra Equities Europe Limited
TITRGB21XXX,TITR,Tibra Trading Europe Limited
TIBRGB21XXX,TIBR,Tiburon Partners Llp
ROFMGB21XXX,ROFM,Thsp Management Company Limited
ESUMGB21XXX,ESUM,Threadneedle Unit Trust Manager Limited
THPSGB21XXX,THPS,Threadneedle Portfolio Services Ltd
TIMLGB21XXX,TIML,Threadneedle Investment Managers Ltd.
THITGB21XXX,THIT,Threadneedle International Limited
THIVGB21XXX,THIV,Threadneedle Investment Services Ltd
SSCLGB21XXX,SSCL,Threadneedle International Fund Management Limited
THAGGB21XXX,THAG,Threadneedle Asset Management Limited
TICAGB21XXX,TICA,Titan Capital Management Ltd
TCBSGB21XXX,TCBS,Tipton And Coseley Building Society
STPMGB21XXX,STPM,Threadneedle Pensions Limited
TIHIGB21XXX,TIHI,Timber Hill (u.k.) Ltd
TICMGB21XXX,TICM,Tilney Collective Management Limited
TIIMGB21XXX,TIIM,Tilney Investment Management
TILNGB21XXX,TILN,Tilney And Co.
TIDMGB21XXX,TIDM,Tiedemann International Research
TICKGB21XXX,TICK,Tickmaker Ltd
TOINGB21XXX,TOIN,Tokkai International
TMSEGB21XXX,TMSE,Tokai Maruman Securities (europe) Ltd
TYSUGB21XXX,TYSU,Tong Yang Securities Europe Ltd
TKYSGB21XXX,TKYS,Tokyo Securities Co (europe) Ltd
TOAMGB21XXX,TOAM,Tokyo-mitsubishi Asset Management (uk) Limited
TMANGB21XXX,TMAN,Tokyo Mitsubishi Asset Management (uk) Ltd
TMAAGB21XXX,TMAA,Tokio Marine Asset Management (london) Ltd
TTSUGB21XXX,TTSU,Tokai Tokyo Securities Europe Limited
TKMGGB21XXX,TKMG,Tokai Kyowa Morgan Grenfell
TDAAGB21XXX,TDAA,Tokai Deutsche Asset Management Ltd
TFPEGB21XXX,TFPE,Tmg Financial Products (europe) Limited
TLCPGB21XXX,TLCP,Tlcom Capital Partners Limited
TOSAGB21XXX,TOSA,Toscafund Limited
TFAMGB21XXX,TFAM,Tosca Fund Asset Management Llp
TORIGB21XXX,TORI,Torrie And Co.
TDOMGB31CAR,TDOM,Toronto-dominion Bank (the
TOFUGB21XXX,TOFU,"Torrey Funds (europe) Ltd, The"
TOTVGB21XXX,TOTV,Top Technology Ventures Limited
TODNGB21XXX,TODN,Toronto Dominion Investments Ltd
TOFIGB21XXX,TOFI,Topiary Finance Limited
TOSRGB21XXX,TOSR,Toyo Securities Europe Ltd
TRWOGB21XXX,TRWO,Tradelink Worldwide Limited
TPFNGB21XXX,TPFN,Trade Point Financial Networks Plc
TOTMGB21XXX,TOTM,Toyota Tsusho Metals Limited
TINLGB21XXX,TINL,Toyo Trust International Limited
TTFIGB21XXX,TTFI,Toyota Tsusho Finance International B.v.
TOBRGB21XXX,TOBR,Tower Broking Limited
TTGTGB21XXX,TTGT,Tower Trading Group Ltd
TOELGB21XXX,TOEL,Tourmaline Europe Llp
TOPEGB21XXX,TOPE,Total Gas And Power Services Limited
TOIMGB21XXX,TOIM,Towry Investment Management Limited
TOEUGB21XXX,TOEU,Tosco Europe Limited
TRFEGB21XXX,TRFE,Tradition Financial Services Ltd
TRBBGB21XXX,TRBB,Tradition Bond Brokers Limited
TRAIGB2LXXX,TRAI,Tradition (uk) Ltd
TRSUGB21XXX,TRSU,Tradeway Securities Ltd
TREUGB21XXX,TREU,Tradeweb Europe Limited
TRAHGB21XXX,TRAH,Traderight Limited
TRRDGB21XXX,TRRD,Traderisks Ltd
XTFNGB21XXX,XTFN,Tradepoint Financial Networks Plc
TREFGB21XXX,TREF,Tradition Securities And Futures
TRNDGB21XXX,TRND,Trend Analysis Limited
TRFSGB21001,TRFS,Branch
TRFSGB2LXXX,TRFS,Tradition London Clearing Ltd
HAESGB21XXX,HAES,Tribal Treasury Services Limited
TRIMGB21XXX,TRIM,Trevor Robinson Investment Monitoring Ltd
TRECGB21XXX,TREC,Triad Securities Limited
TRIAGB21XXX,TRIA,Trialpha Investment Advisors Ltd
COOKGB22XXX,COOK,All U.k. Offices
TRCNGB21XXX,TRCN,Traval Currency Management Ltd
FITRGB21XXX,FITR,Transoptions Finance S.a.
TRGUGB21XXX,TRGU,Transmarket Group Limited
TRPDGB21XXX,TRPD,Transfer Rapid Ltd
TRFLGB21XXX,TRFL,Transmar Futures Limted
TPGPGB21XXX,TPGP,Transeuropean Properties (general Partner
TPFCGB21XXX,TPFC,Transatlantic Property Fund Commitee Of Mac/o Allsop And Co
TRCIGB21XXX,TRCI,Transatlantic Capital (biosciences) Management
TREOGB21XXX,TREO,Transaction Reporting Limited
TREMGB21XXX,TREM,Trafalgar Asset Managers
TRAMGB21XXX,TRAM,Trafalgar Asset Management Ltd
TRCMGB21XXX,TRCM,Trafalgar Commodities Ltd
CITAGB21XXX,CITA,Tritax Securities 1 Limited
TRTAGB21XXX,TRTA,Tristone Capital Limited
TROOGB21XXX,TROO,Triodo Bank Nv
TREDGB21XXX,TRED,Trio Equity Derivatives Ltd
TRGRGB21XXX,TRGR,Trinity Group Limited
TRCTGB21XXX,TRCT,Trinity Capital Partners Ltd
TRMTGB21XXX,TRMT,Triland Metals Limited
TRFPGB21XXX,TRFP,Trilogy Financial Products Limited
TRTCGB21XXX,TRTC,Trident Trust Company (u.k.) Limited
TSUBGB21XXX,TSUB,Tsubasa Europe Limited
TSBSGB31XXX,TSBS,Tsb Bank Plc (treasury Division Of Tsb Bank Plc
LOYDGB21032,LOYD,High Street Southampton 309780
LOYDGB21039,LOYD,Market Street Longton-309519
LOYDGB21072,LOYD,South Bank
LOYDGB21077,LOYD,High Holborn
LOYDGB21079,LOYD,Great Hampton Street-309366
LOYDGB21116,LOYD,Alton-309015
LOYDGB21122,LOYD,Stourport-on-severn
LOYDGB21144,LOYD,St Mary's Place Newcastle-upon-tyne
LOYDGB21157,LOYD,Long Causeway Peterborough-309660
LOYDGB21160,LOYD,The Roundway Leicester
LOYDGB21168,LOYD,"Old Market Place, Grimsby-309372"
LOYDGB21222,LOYD,Hanover Street Edinburgh-301301
LOYDGB21223,LOYD,Romsey
LOYDGB21231,LOYD,Felixstowe (309322
LOYDGB21237,LOYD,Clapham-309210
LOYDGB21242,LOYD,Amersham
LOYDGB21248,LOYD,Ascot
LOYDGB21250,LOYD,St Vincent St Glasgow (301353
LOYDGB21258,LOYD,Cockfosters
LOYDGB21259,LOYD,Acton-309006
TRAGGB21XXX,TRAG,Trinity Asset Management Limited
TRFUGB21XXX,TRFU,Trx Futures Limited
TIMOGB21XXX,TIMO,Trw Investment Management Company Limited
TFGEGB21XXX,TFGE,Trust Financial Group (europe) Ltd
TRSKGB21XXX,TRSK,Truro Stockbrokers
TRPHGB21XXX,TRPH,Truphone Limited
TRREGB21XXX,TRRE,True Research Limited
TRSGGB21XXX,TRSG,Troy Asset Management Ltd
TULTGB21XXX,TULT,Tullet And Tokyo (traded) Options (t And Tt) Limited
TUITGB2LXXX,TUIT,Tui Travel Plc
TUOCGB21XXX,TUOC,Tufton Oceanic Limited
TPHIGB21XXX,TPHI,"Tudor, Pickering, Holt And Co. International, Llp"
TCELGB21XXX,TCEL,Tudor Capital Europe Llp
TCELGB3LXXX,TCEL,Tudor Capital Europe Llp
TUCPGB21XXX,TUCP,Tudor Capital (u.k.) L.p
TTVMGB21XXX,TTVM,Ttp Venture Managers Limited
TTTMGB2LXXX,TTTM,Ttt Moneycorp Limited
TTINGB2LXXX,TTIN,Tt International Investment Management
STCDGB21XXX,STCD,Tullett Prebon Information Limited
TLPGGB21XXX,TLPG,Tullett Liberty Gilts
TPEUGB2LXXX,TPEU,Tullett Prebon (europe) Ltd
TUTLGB21XXX,TUTL,Tullett And Tokyo London
TTLLGB21XXX,TTLL,Tullett And Tokyo Liberty (london) Limited
TSCAGB21XXX,TSCA,Tullett And Sputz Capital Markets Ag
TUTRGB21XXX,TUTR,Tullett And Tokyo Forex Limited
TUTOGB21XXX,TUTO,Tullet And Tokyo Ltd.
TTSCGB21XXX,TTSC,Ttx Securities Uk Ltd
TTLEGB21XXX,TTLE,Tullet And Tokyo Liberty (equities) Limited
TUSEGB21XXX,TUSE,Tullet And Tokyo International Securities (agb
UTINGB21XXX,UTIN,U T I International Limited
PAINGB21XXX,PAIN,Ubs International Uk Limited
CBIIGB21XXX,CBII,Ubp Securities (uk) Limited
UBACGB2LXXX,UBAC,Uba Capital (europe) Limited
UGUAGB21XXX,UGUA,Ubi Groupe Union Bancaire Prive
TAMLGB21XXX,TAML,Twentyfour Asset Management Llp
AACCGB21XXX,AACC,Ubs Clearing And Execution Services Limited
TYCLGB21XXX,TYCL,Tyrus Capital Llp
TYCAGB21XXX,TYCA,Tyler Capital Limited
TURQGB21XXX,TURQ,Turquoise Global Holdings Limited
STRPGB21XXX,STRP,Unibanco Securities Limited
BPJSGB21XXX,BPJS,U.s. Bancorp Piper Jaffray Securities Ltd
ULCMGB21XXX,ULCM,Ultimex Currency Managers Ltd
UKSEGB21XXX,UKSE,Uks Securities Limited
ENAGGB21XXX,ENAG,Uk Environment Agency
UKINGB21XXX,UKIN,Uk-invest.com Limited
BXSEGB21XXX,BXSE,Uk Branch Axis Speciality Europe Ltd
UFGLGB21XXX,UFGL,Ufg (uk) Limited
SBWSGB21XXX,SBWS,Ubs Securities Limited
UBOCGB21XXX,UBOC,Ubs O'connor Limited
UNAEGB21XXX,UNAE,Unicorn Asset Management Limited
VAIAGB21XXX,VAIA,Valu-trac Investment Management Limited
UWCTGB21XXX,UWCT,Uwc Financial Services Limited
UTIRGB21XXX,UTIR,Utilities Investment Research Limited
UTRMGB21XXX,UTRM,Utilyx Risk Management Ltd.
VACIGB21XXX,VACI,Valbury Capital Limited
USIBGB21XXX,USIB,Uralsib Securities Limited
WOIEGB21XXX,WOIE,Uob Kay Hian (uk) Limited
UNNAGB21XXX,UNNA,Unity Investment Management
UNSHGB21XXX,UNSH,Universities Superannuation Scheme Limited
UNSFGB21XXX,UNSF,United Securities Fundkommission Ltd.
DMOAGB2LXXX,DMOA,United Kingdom Debt Management Office
UFUTGB21XXX,UFUT,United Friendly Unit Trust Managers Ltd
UNFIGB21XXX,UNFI,United Friendly Insurance
UFAMGB21XXX,UFAM,United Friendly Asset Management Ltd
UNGSGB21XXX,UNGS,Union Global Securities Ltd
UNSIGB21XXX,UNSI,Union Securities (international) Ltd
UNNMGB21XXX,UNNM,Union Investment Management Limited
UNCKGB21XXX,UNCK,Union Capital Markets (uk) Ltd
UNGGGB21XXX,UNGG,Unigestion (uk) Ltd.
VCMLGB21XXX,VCML,Vantage Capital Markets Llp
ELAMGB21XXX,ELAM,Vdm Global Markets Limited
VARTGB21XXX,VART,Vartan And Son
VADEGB21XXX,VADE,Vantage Derivatives Limited
VACPGB21XXX,VACP,Vantage Capital
VDMOGB21XXX,VDMO,Van Der Moolen Uk Limited
MOHLGB21XXX,MOHL,Van Der Moolen Securities Ltd
MOOLGB21XXX,MOOL,Van Der Moolen Derivatives Ltd
VGRDGB21XXX,VGRD,"Vanguard Asset Management, Limited"
VAIPGB21XXX,VAIP,Value Investing Partners (uk) Ltd
VAIRGB21XXX,VAIR,Valu-trac Investment Research Limited
VZEMGB22XXX,VZEM,Verizon European Holdings
VEANGB21XXX,VEAN,Veritas Asset Management (uk) Limited
VETEGB21XXX,VETE,Venture Technologies Limited
VENSGB21XXX,VENS,Vensol Limited
VCFPGB21XXX,VCFP,Venture Capital Funding Partners
VEPLGB21XXX,VEPL,Venn Partners Llp
VEGAGB21XXX,VEGA,Vega-chi Limited
VEINGB21XXX,VEIN,Vencap International Plc
VEAAGB21XXX,VEAA,Vector Asset Management (uk) Ltd
VICTGB21XXX,VICT,Victoria Bank Ltd
VIBLGB21XXX,VIBL,Vickers Ballas (uk) Plc
VIPMGB21XXX,VIPM,Viaduct Portfolio Management Limited
VEWLGB21XXX,VEWL,Vestra Wealth Llp
VEWLGBV1XXX,VEWL,Vestra Wealth Llp
VFXXGB2LXXX,VFXX,Vfx Financial Plc
VESIGB21XXX,VESI,Veronis Suhler Stevenson International Limited
VEMAGB21XXX,VEMA,Vertex Management (uk) Limited
CASHGB2LXXX,CASH,Voice Commerce Limited
VODAGB2LXXX,VODA,Vodafone Group Services Ltd
VOCAGB61XXX,VOCA,Voca Limited
VICPGB21XXX,VICP,Vision Capital 54 Limited
VICLGB21XXX,VICL,Visor Capital (uk) Ltd
VISNGB2LXXX,VISN,Visa Europe Services Inc.
XVTXGB21XXX,XVTX,Virt-x
VDUTGB21XXX,VDUT,Virgin Money Unit Trust Managers Limited
VCMPGB21XXX,VCMP,Viognier Capital Management Llp
VRGNGB2LXXX,VRGN,Virgin Atlantic Limited
VIPRGB21XXX,VIPR,"Vining-sparks Ibg, Limited Partnership"
VGIEGB21XXX,VGIE,Viking Global Investors Europe Llp
VISEGB21XXX,VISE,Viscount Securities Limited
VRSEGB21XXX,VRSE,Vrt Securities Limited
WICAGB21XXX,WICA,W.i. Carr (far East) London
HOPPGB21XXX,HOPP,W J Hoppor And Co Ltd.
WHISGB21XXX,WHIS,W H Ireland Limited
DAWOGB21XXX,DAWO,Vsa Capital Limited
VSARGB21XXX,VSAR,Vsa Resources Ltd
VCFSGB21XXX,VCFS,Vrl Capital Financial Services Providers
WCSTGB21XXX,WCST,Walker Crips Stockbrokers Limited
